"동별","종사자규모별","항목","단위","2019 년","2020 년","2021 년","2022 년",
"창신1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","519","406","478","507",
"창신1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","18","17","18","14",
"창신1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","558","501","512","412",
"창신1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","6","7","7","6",
"창신1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","394","565","533","455",
"창신1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","1","1","2",
"창신1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","150","149","116","252",
"창신1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"창신1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"창신1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"창신1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"창신1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"창신1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"창신2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","864","1111","1062","1045",
"창신2동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","300","398","384","382",
"창신2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2216","2366","2192","2021",
"창신2동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","1051","1146","1074","971",
"창신2동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","1165","1220","1118","1050",
"창신2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","766","1043","997","992",
"창신2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1435","1747","1579","1521",
"창신2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","81","52","44","40",
"창신2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","499","305","257","228",
"창신2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","12","11","15","9",
"창신2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","154","149","191","132",
"창신2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","5","3","5","3",
"창신2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","128","61","115","79",
"창신2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","2","1","1",
"창신2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","104","50","61",
"창신2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"창신2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"창신2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"창신2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"창신2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"창신2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"창신2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"창신2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"창신3동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","281","406","439","430",
"창신3동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","86","142","135","153",
"창신3동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","895","899","1128","1265",
"창신3동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","442","464","556","563",
"창신3동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","453","435","572","702",
"창신3동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","240","377","408","392",
"창신3동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","386","532","570","551",
"창신3동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","24","14","18","21",
"창신3동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","143","92","126","137",
"창신3동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","9","10","6","8",
"창신3동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","113","117","84","90",
"창신3동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","7","5","5","6",
"창신3동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","202","158","163","183",
"창신3동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","-","1","1",
"창신3동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","51","-","62","50",
"창신3동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","1","2",
"창신3동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","123","254",
"창신3동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"창신3동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"창신3동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"창신3동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"창신3동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"창신3동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"숭인1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","493","718","736","727",
"숭인1동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","162","254","285","279",
"숭인1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1545","1867","1897","1824",
"숭인1동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","687","828","877","834",
"숭인1동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","858","1039","1020","990",
"숭인1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","401","632","629","616",
"숭인1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","751","1063","1087","976",
"숭인1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","77","64","87","94",
"숭인1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","469","394","530","611",
"숭인1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","11","18","17","16",
"숭인1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","146","232","209","207",
"숭인1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","3","3","3","1",
"숭인1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","74","73","71","30",
"숭인1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"숭인1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"숭인1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","1","-","-",
"숭인1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","105","105","-","-",
"숭인1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"숭인1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"숭인1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"숭인1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"숭인1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"숭인1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"숭인2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1747","2342","2267","2275",
"숭인2동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","540","739","709","723",
"숭인2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","6886","7142","6053","6126",
"숭인2동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","3090","3566","3028","3070",
"숭인2동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","3796","3576","3025","3056",
"숭인2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1484","2101","2070","2071",
"숭인2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2773","3401","3234","3116",
"숭인2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","182","155","124","133",
"숭인2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1115","936","768","804",
"숭인2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","38","43","38","40",
"숭인2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","499","556","527","551",
