,사용월,호선명_x,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,작업일자,호선명_y,구,동,구_동,총승하차인원,월,분기
0,202112,우이신설선,4.19민주묘지,47280,29715,45573,27003,20220103,우이신설선,강북구,우이동,강북구_우이동,149571,12,4분기
1,202111,우이신설선,4.19민주묘지,51474,31567,48888,28506,20211203,우이신설선,강북구,우이동,강북구_우이동,160435,11,4분기
2,202110,우이신설선,4.19민주묘지,47136,33743,45146,29650,20211103,우이신설선,강북구,우이동,강북구_우이동,155675,10,4분기
3,202109,우이신설선,4.19민주묘지,42324,31747,40940,27938,20211003,우이신설선,강북구,우이동,강북구_우이동,142949,9,3분기
4,202108,우이신설선,4.19민주묘지,39970,30537,39142,26783,20210903,우이신설선,강북구,우이동,강북구_우이동,136432,8,3분기
5,202107,우이신설선,4.19민주묘지,41699,29906,40672,26839,20210803,우이신설선,강북구,우이동,강북구_우이동,139116,7,3분기
6,202106,우이신설선,4.19민주묘지,48599,32042,47572,28589,20210703,우이신설선,강북구,우이동,강북구_우이동,156802,6,2분기
7,202105,우이신설선,4.19민주묘지,49538,32255,48385,28975,20210603,우이신설선,강북구,우이동,강북구_우이동,159153,5,2분기
8,202104,우이신설선,4.19민주묘지,49521,32759,48761,29552,20210503,우이신설선,강북구,우이동,강북구_우이동,160593,4,2분기
9,202103,우이신설선,4.19민주묘지,49517,31007,48657,28095,20210403,우이신설선,강북구,우이동,강북구_우이동,157276,3,1분기
10,202102,우이신설선,4.19민주묘지,37162,24158,36092,21816,20210303,우이신설선,강북구,우이동,강북구_우이동,119228,2,1분기
11,202101,우이신설선,4.19민주묘지,37020,23148,36328,21198,20210203,우이신설선,강북구,우이동,강북구_우이동,117694,1,1분기
12,202112,경원선,가능,131258,48087,124709,48055,20220103,0,0,0,0,352109,12,4분기
13,202111,경원선,가능,133487,50920,124957,51043,20211203,0,0,0,0,360407,11,4분기
14,202110,경원선,가능,128391,53138,120737,52950,20211103,0,0,0,0,355216,10,4분기
15,202109,경원선,가능,117477,49228,111054,48769,20211003,0,0,0,0,326528,9,3분기
16,202108,경원선,가능,115483,46415,110075,46009,20210903,0,0,0,0,317982,8,3분기
17,202107,경원선,가능,118619,47055,113217,46615,20210803,0,0,0,0,325506,7,3분기
18,202106,경원선,가능,130729,50619,124060,50251,20210703,0,0,0,0,355659,6,2분기
19,202105,경원선,가능,126596,50165,120250,49751,20210603,0,0,0,0,346762,5,2분기
20,202104,경원선,가능,128795,49420,122925,49466,20210503,0,0,0,0,350606,4,2분기
21,202103,경원선,가능,129029,48621,123755,48121,20210403,0,0,0,0,349526,3,1분기
22,202102,경원선,가능,102162,37771,97720,37160,20210303,0,0,0,0,274813,2,1분기
23,202101,경원선,가능,102463,36425,99414,36473,20210203,0,0,0,0,274775,1,1분기
24,202112,3호선,가락시장,171954,61759,168277,60417,20220103,3호선,송파구,가락1동,송파구_가락1동,462407,12,4분기
25,202112,3호선,가락시장,171954,61759,168277,60417,20220103,8호선,송파구,가락1동,송파구_가락1동,462407,12,4분기
26,202112,8호선,가락시장,153976,50654,175532,51417,20220103,3호선,송파구,가락1동,송파구_가락1동,431579,12,4분기
27,202112,8호선,가락시장,153976,50654,175532,51417,20220103,8호선,송파구,가락1동,송파구_가락1동,431579,12,4분기
28,202111,3호선,가락시장,172417,67430,171058,65767,20211203,3호선,송파구,가락1동,송파구_가락1동,476672,11,4분기
29,202111,3호선,가락시장,172417,67430,171058,65767,20211203,8호선,송파구,가락1동,송파구_가락1동,476672,11,4분기
30,202111,8호선,가락시장,152928,54136,176186,55472,20211203,3호선,송파구,가락1동,송파구_가락1동,438722,11,4분기
31,202111,8호선,가락시장,152928,54136,176186,55472,20211203,8호선,송파구,가락1동,송파구_가락1동,438722,11,4분기
32,202110,3호선,가락시장,155602,63909,153086,61911,20211103,3호선,송파구,가락1동,송파구_가락1동,434508,10,4분기
33,202110,3호선,가락시장,155602,63909,153086,61911,20211103,8호선,송파구,가락1동,송파구_가락1동,434508,10,4분기
34,202110,8호선,가락시장,135107,49889,154056,51232,20211103,3호선,송파구,가락1동,송파구_가락1동,390284,10,4분기
35,202110,8호선,가락시장,135107,49889,154056,51232,20211103,8호선,송파구,가락1동,송파구_가락1동,390284,10,4분기
36,202109,3호선,가락시장,140714,59534,137468,58103,20211003,3호선,송파구,가락1동,송파구_가락1동,395819,9,3분기
37,202109,3호선,가락시장,140714,59534,137468,58103,20211003,8호선,송파구,가락1동,송파구_가락1동,395819,9,3분기
38,202109,8호선,가락시장,122194,48890,138972,50191,20211003,3호선,송파구,가락1동,송파구_가락1동,360247,9,3분기
39,202109,8호선,가락시장,122194,48890,138972,50191,20211003,8호선,송파구,가락1동,송파구_가락1동,360247,9,3분기
40,202108,3호선,가락시장,143036,59352,139813,57913,20210903,3호선,송파구,가락1동,송파구_가락1동,400114,8,3분기
41,202108,3호선,가락시장,143036,59352,139813,57913,20210903,8호선,송파구,가락1동,송파구_가락1동,400114,8,3분기
42,202108,8호선,가락시장,126285,48321,143221,49995,20210903,3호선,송파구,가락1동,송파구_가락1동,367822,8,3분기
43,202108,8호선,가락시장,126285,48321,143221,49995,20210903,8호선,송파구,가락1동,송파구_가락1동,367822,8,3분기
44,202107,3호선,가락시장,153743,59706,149487,58651,20210803,3호선,송파구,가락1동,송파구_가락1동,421587,7,3분기
45,202107,3호선,가락시장,153743,59706,149487,58651,20210803,8호선,송파구,가락1동,송파구_가락1동,421587,7,3분기
46,202107,8호선,가락시장,135456,47964,153266,49259,20210803,3호선,송파구,가락1동,송파구_가락1동,385945,7,3분기
47,202107,8호선,가락시장,135456,47964,153266,49259,20210803,8호선,송파구,가락1동,송파구_가락1동,385945,7,3분기
48,202106,3호선,가락시장,172681,65052,168213,63356,20210703,3호선,송파구,가락1동,송파구_가락1동,469302,6,2분기
49,202106,3호선,가락시장,172681,65052,168213,63356,20210703,8호선,송파구,가락1동,송파구_가락1동,469302,6,2분기
50,202106,8호선,가락시장,149235,51429,169737,53090,20210703,3호선,송파구,가락1동,송파구_가락1동,423491,6,2분기
51,202106,8호선,가락시장,149235,51429,169737,53090,20210703,8호선,송파구,가락1동,송파구_가락1동,423491,6,2분기
52,202105,3호선,가락시장,163882,63227,161142,61656,20210603,3호선,송파구,가락1동,송파구_가락1동,449907,5,2분기
53,202105,3호선,가락시장,163882,63227,161142,61656,20210603,8호선,송파구,가락1동,송파구_가락1동,449907,5,2분기
54,202105,8호선,가락시장,145223,52876,164676,53949,20210603,3호선,송파구,가락1동,송파구_가락1동,416724,5,2분기
55,202105,8호선,가락시장,145223,52876,164676,53949,20210603,8호선,송파구,가락1동,송파구_가락1동,416724,5,2분기
56,202104,3호선,가락시장,172866,64762,170829,63595,20210503,3호선,송파구,가락1동,송파구_가락1동,472052,4,2분기
57,202104,3호선,가락시장,172866,64762,170829,63595,20210503,8호선,송파구,가락1동,송파구_가락1동,472052,4,2분기
58,202104,8호선,가락시장,151127,54380,172806,54777,20210503,3호선,송파구,가락1동,송파구_가락1동,433090,4,2분기
59,202104,8호선,가락시장,151127,54380,172806,54777,20210503,8호선,송파구,가락1동,송파구_가락1동,433090,4,2분기
60,202103,3호선,가락시장,177674,66203,175677,64527,20210403,3호선,송파구,가락1동,송파구_가락1동,484081,3,1분기
61,202103,3호선,가락시장,177674,66203,175677,64527,20210403,8호선,송파구,가락1동,송파구_가락1동,484081,3,1분기
62,202103,8호선,가락시장,154785,56241,177792,56741,20210403,3호선,송파구,가락1동,송파구_가락1동,445559,3,1분기
63,202103,8호선,가락시장,154785,56241,177792,56741,20210403,8호선,송파구,가락1동,송파구_가락1동,445559,3,1분기
64,202102,3호선,가락시장,145191,53750,142419,52348,20210303,3호선,송파구,가락1동,송파구_가락1동,393708,2,1분기
65,202102,3호선,가락시장,145191,53750,142419,52348,20210303,8호선,송파구,가락1동,송파구_가락1동,393708,2,1분기
66,202102,8호선,가락시장,129485,46593,145963,47964,20210303,3호선,송파구,가락1동,송파구_가락1동,370005,2,1분기
67,202102,8호선,가락시장,129485,46593,145963,47964,20210303,8호선,송파구,가락1동,송파구_가락1동,370005,2,1분기
68,202101,3호선,가락시장,148272,52552,145920,50850,20210203,3호선,송파구,가락1동,송파구_가락1동,397594,1,1분기
69,202101,3호선,가락시장,148272,52552,145920,50850,20210203,8호선,송파구,가락1동,송파구_가락1동,397594,1,1분기
70,202101,8호선,가락시장,135385,46120,152889,47176,20210203,3호선,송파구,가락1동,송파구_가락1동,381570,1,1분기
71,202101,8호선,가락시장,135385,46120,152889,47176,20210203,8호선,송파구,가락1동,송파구_가락1동,381570,1,1분기
72,202112,7호선,가산디지털단지,1063645,80985,1051417,76341,20220103,7호선,금천구,가산동,금천구_가산동,2272388,12,4분기
73,202112,7호선,가산디지털단지,1063645,80985,1051417,76341,20220103,경부선,금천구,가산동,금천구_가산동,2272388,12,4분기
74,202112,경부선,가산디지털단지,415656,30578,491304,34454,20220103,7호선,금천구,가산동,금천구_가산동,971992,12,4분기
75,202112,경부선,가산디지털단지,415656,30578,491304,34454,20220103,경부선,금천구,가산동,금천구_가산동,971992,12,4분기
76,202111,7호선,가산디지털단지,1076986,84446,1073094,79407,20211203,7호선,금천구,가산동,금천구_가산동,2313933,11,4분기
77,202111,7호선,가산디지털단지,1076986,84446,1073094,79407,20211203,경부선,금천구,가산동,금천구_가산동,2313933,11,4분기
78,202111,경부선,가산디지털단지,427066,33214,504141,37364,20211203,7호선,금천구,가산동,금천구_가산동,1001785,11,4분기
79,202111,경부선,가산디지털단지,427066,33214,504141,37364,20211203,경부선,금천구,가산동,금천구_가산동,1001785,11,4분기
80,202110,7호선,가산디지털단지,948452,80371,937760,75844,20211103,7호선,금천구,가산동,금천구_가산동,2042427,10,4분기
81,202110,7호선,가산디지털단지,948452,80371,937760,75844,20211103,경부선,금천구,가산동,금천구_가산동,2042427,10,4분기
82,202110,경부선,가산디지털단지,376667,32749,456195,36852,20211103,7호선,금천구,가산동,금천구_가산동,902463,10,4분기
83,202110,경부선,가산디지털단지,376667,32749,456195,36852,20211103,경부선,금천구,가산동,금천구_가산동,902463,10,4분기
84,202109,7호선,가산디지털단지,885779,71477,875825,66960,20211003,7호선,금천구,가산동,금천구_가산동,1900041,9,3분기
85,202109,7호선,가산디지털단지,885779,71477,875825,66960,20211003,경부선,금천구,가산동,금천구_가산동,1900041,9,3분기
86,202109,경부선,가산디지털단지,345437,28596,418289,32176,20211003,7호선,금천구,가산동,금천구_가산동,824498,9,3분기
87,202109,경부선,가산디지털단지,345437,28596,418289,32176,20211003,경부선,금천구,가산동,금천구_가산동,824498,9,3분기
88,202108,7호선,가산디지털단지,912060,70353,897696,66298,20210903,7호선,금천구,가산동,금천구_가산동,1946407,8,3분기
89,202108,7호선,가산디지털단지,912060,70353,897696,66298,20210903,경부선,금천구,가산동,금천구_가산동,1946407,8,3분기
90,202108,경부선,가산디지털단지,346057,27227,417715,30342,20210903,7호선,금천구,가산동,금천구_가산동,821341,8,3분기
91,202108,경부선,가산디지털단지,346057,27227,417715,30342,20210903,경부선,금천구,가산동,금천구_가산동,821341,8,3분기
92,202107,7호선,가산디지털단지,993597,75258,984220,71077,20210803,7호선,금천구,가산동,금천구_가산동,2124152,7,3분기
93,202107,7호선,가산디지털단지,993597,75258,984220,71077,20210803,경부선,금천구,가산동,금천구_가산동,2124152,7,3분기
94,202107,경부선,가산디지털단지,375661,28477,449934,31281,20210803,7호선,금천구,가산동,금천구_가산동,885353,7,3분기
95,202107,경부선,가산디지털단지,375661,28477,449934,31281,20210803,경부선,금천구,가산동,금천구_가산동,885353,7,3분기
96,202106,7호선,가산디지털단지,1089351,79516,1088926,75247,20210703,7호선,금천구,가산동,금천구_가산동,2333040,6,2분기
97,202106,7호선,가산디지털단지,1089351,79516,1088926,75247,20210703,경부선,금천구,가산동,금천구_가산동,2333040,6,2분기
98,202106,경부선,가산디지털단지,426023,31024,504526,34229,20210703,7호선,금천구,가산동,금천구_가산동,995802,6,2분기
99,202106,경부선,가산디지털단지,426023,31024,504526,34229,20210703,경부선,금천구,가산동,금천구_가산동,995802,6,2분기
100,202105,7호선,가산디지털단지,987441,75903,985260,71742,20210603,7호선,금천구,가산동,금천구_가산동,2120346,5,2분기
101,202105,7호선,가산디지털단지,987441,75903,985260,71742,20210603,경부선,금천구,가산동,금천구_가산동,2120346,5,2분기
102,202105,경부선,가산디지털단지,387656,29235,463645,32951,20210603,7호선,금천구,가산동,금천구_가산동,913487,5,2분기
103,202105,경부선,가산디지털단지,387656,29235,463645,32951,20210603,경부선,금천구,가산동,금천구_가산동,913487,5,2분기
104,202104,7호선,가산디지털단지,1080119,79296,1076689,75104,20210503,7호선,금천구,가산동,금천구_가산동,2311208,4,2분기
105,202104,7호선,가산디지털단지,1080119,79296,1076689,75104,20210503,경부선,금천구,가산동,금천구_가산동,2311208,4,2분기
106,202104,경부선,가산디지털단지,419593,30339,497653,33817,20210503,7호선,금천구,가산동,금천구_가산동,981402,4,2분기
107,202104,경부선,가산디지털단지,419593,30339,497653,33817,20210503,경부선,금천구,가산동,금천구_가산동,981402,4,2분기
108,202103,7호선,가산디지털단지,1083113,80608,1085360,76729,20210403,7호선,금천구,가산동,금천구_가산동,2325810,3,1분기
109,202103,7호선,가산디지털단지,1083113,80608,1085360,76729,20210403,경부선,금천구,가산동,금천구_가산동,2325810,3,1분기
110,202103,경부선,가산디지털단지,415766,30310,494392,33572,20210403,7호선,금천구,가산동,금천구_가산동,974040,3,1분기
111,202103,경부선,가산디지털단지,415766,30310,494392,33572,20210403,경부선,금천구,가산동,금천구_가산동,974040,3,1분기
112,202102,7호선,가산디지털단지,883814,63116,873283,59624,20210303,7호선,금천구,가산동,금천구_가산동,1879837,2,1분기
113,202102,7호선,가산디지털단지,883814,63116,873283,59624,20210303,경부선,금천구,가산동,금천구_가산동,1879837,2,1분기
114,202102,경부선,가산디지털단지,327261,23238,391232,25809,20210303,7호선,금천구,가산동,금천구_가산동,767540,2,1분기
115,202102,경부선,가산디지털단지,327261,23238,391232,25809,20210303,경부선,금천구,가산동,금천구_가산동,767540,2,1분기
116,202101,7호선,가산디지털단지,942497,65865,928388,62265,20210203,7호선,금천구,가산동,금천구_가산동,1999015,1,1분기
117,202101,7호선,가산디지털단지,942497,65865,928388,62265,20210203,경부선,금천구,가산동,금천구_가산동,1999015,1,1분기
118,202101,경부선,가산디지털단지,338875,23617,403888,25976,20210203,7호선,금천구,가산동,금천구_가산동,792356,1,1분기
119,202101,경부선,가산디지털단지,338875,23617,403888,25976,20210203,경부선,금천구,가산동,금천구_가산동,792356,1,1분기
120,202112,9호선,가양,434546,110006,420178,106874,20220103,9호선,강서구,등촌3동,강서구_등촌3동,1071604,12,4분기
121,202111,9호선,가양,440533,116735,424028,113555,20211203,9호선,강서구,등촌3동,강서구_등촌3동,1094851,11,4분기
122,202110,9호선,가양,406117,116175,394619,112555,20211103,9호선,강서구,등촌3동,강서구_등촌3동,1029466,10,4분기
123,202109,9호선,가양,366253,105033,355984,101612,20211003,9호선,강서구,등촌3동,강서구_등촌3동,928882,9,3분기
124,202108,9호선,가양,368010,99965,359462,97143,20210903,9호선,강서구,등촌3동,강서구_등촌3동,924580,8,3분기
125,202107,9호선,가양,388847,101735,380578,98722,20210803,9호선,강서구,등촌3동,강서구_등촌3동,969882,7,3분기
126,202106,9호선,가양,429462,109516,419063,105843,20210703,9호선,강서구,등촌3동,강서구_등촌3동,1063884,6,2분기
127,202105,9호선,가양,410881,107777,401749,104133,20210603,9호선,강서구,등촌3동,강서구_등촌3동,1024540,5,2분기
128,202104,9호선,가양,422481,110466,413867,106739,20210503,9호선,강서구,등촌3동,강서구_등촌3동,1053553,4,2분기
129,202103,9호선,가양,430059,110887,422763,107396,20210403,9호선,강서구,등촌3동,강서구_등촌3동,1071105,3,1분기
130,202102,9호선,가양,348492,88667,342183,85866,20210303,9호선,강서구,등촌3동,강서구_등촌3동,865208,2,1분기
131,202101,9호선,가양,352771,85467,349380,83863,20210203,9호선,강서구,등촌3동,강서구_등촌3동,871481,1,1분기
132,202112,우이신설선,가오리,69532,40479,66657,41777,20220103,우이신설선,강북구,수유2동,강북구_수유2동,218445,12,4분기
133,202111,우이신설선,가오리,70475,42274,65937,43311,20211203,우이신설선,강북구,수유2동,강북구_수유2동,221997,11,4분기
134,202110,우이신설선,가오리,67784,42263,64150,43493,20211103,우이신설선,강북구,수유2동,강북구_수유2동,217690,10,4분기
135,202109,우이신설선,가오리,62826,39256,60447,40436,20211003,우이신설선,강북구,수유2동,강북구_수유2동,202965,9,3분기
136,202108,우이신설선,가오리,62610,38687,61025,40072,20210903,우이신설선,강북구,수유2동,강북구_수유2동,202394,8,3분기
137,202107,우이신설선,가오리,64351,38461,62826,40234,20210803,우이신설선,강북구,수유2동,강북구_수유2동,205872,7,3분기
138,202106,우이신설선,가오리,68987,43330,66314,44397,20210703,우이신설선,강북구,수유2동,강북구_수유2동,223028,6,2분기
139,202105,우이신설선,가오리,65931,41536,63414,42504,20210603,우이신설선,강북구,수유2동,강북구_수유2동,213385,5,2분기
140,202104,우이신설선,가오리,68181,40572,65800,41093,20210503,우이신설선,강북구,수유2동,강북구_수유2동,215646,4,2분기
141,202103,우이신설선,가오리,68608,40042,66401,40672,20210403,우이신설선,강북구,수유2동,강북구_수유2동,215723,3,1분기
142,202102,우이신설선,가오리,55616,31527,54395,32120,20210303,우이신설선,강북구,수유2동,강북구_수유2동,173658,2,1분기
143,202101,우이신설선,가오리,56419,30585,56164,31671,20210203,우이신설선,강북구,수유2동,강북구_수유2동,174839,1,1분기
144,202112,경의선,가좌,105610,35685,99462,36098,20220103,경의중앙선,서대문구,남가좌1동,서대문구_남가좌1동,276855,12,4분기
145,202111,경의선,가좌,108424,39359,100715,39624,20211203,경의중앙선,서대문구,남가좌1동,서대문구_남가좌1동,288122,11,4분기
146,202110,경의선,가좌,100495,40053,94687,39836,20211103,경의중앙선,서대문구,남가좌1동,서대문구_남가좌1동,275071,10,4분기
147,202109,경의선,가좌,91752,36585,86037,36824,20211003,경의중앙선,서대문구,남가좌1동,서대문구_남가좌1동,251198,9,3분기
148,202108,경의선,가좌,89987,34776,85433,35057,20210903,경의중앙선,서대문구,남가좌1동,서대문구_남가좌1동,245253,8,3분기
149,202107,경의선,가좌,94474,34805,88234,34944,20210803,경의중앙선,서대문구,남가좌1동,서대문구_남가좌1동,252457,7,3분기
150,202106,경의선,가좌,108644,37922,99470,37617,20210703,경의중앙선,서대문구,남가좌1동,서대문구_남가좌1동,283653,6,2분기
151,202105,경의선,가좌,104679,38293,96744,38118,20210603,경의중앙선,서대문구,남가좌1동,서대문구_남가좌1동,277834,5,2분기
152,202104,경의선,가좌,105734,39366,97539,39024,20210503,경의중앙선,서대문구,남가좌1동,서대문구_남가좌1동,281663,4,2분기
153,202103,경의선,가좌,106159,38403,98425,37966,20210403,경의중앙선,서대문구,남가좌1동,서대문구_남가좌1동,280953,3,1분기
154,202102,경의선,가좌,85542,29600,80479,29494,20210303,경의중앙선,서대문구,남가좌1동,서대문구_남가좌1동,225115,2,1분기
155,202101,경의선,가좌,84205,28633,80335,28376,20210203,경의중앙선,서대문구,남가좌1동,서대문구_남가좌1동,221549,1,1분기
156,202112,분당선,가천대,190827,23911,212812,24748,20220103,0,0,0,0,452298,12,4분기
157,202111,분당선,가천대,221294,24862,242290,25901,20211203,0,0,0,0,514347,11,4분기
158,202110,분당선,가천대,199517,24166,221233,25272,20211103,0,0,0,0,470188,10,4분기
159,202109,분당선,가천대,146557,21534,167417,22747,20211003,0,0,0,0,358255,9,3분기
160,202108,분당선,가천대,126586,20962,148959,22132,20210903,0,0,0,0,318639,8,3분기
161,202107,분당선,가천대,135873,21168,157276,22476,20210803,0,0,0,0,336793,7,3분기
162,202106,분당선,가천대,186740,22567,210955,23914,20210703,0,0,0,0,444176,6,2분기
163,202105,분당선,가천대,190047,22203,213051,23721,20210603,0,0,0,0,449022,5,2분기
164,202104,분당선,가천대,208471,22841,233766,23794,20210503,0,0,0,0,488872,4,2분기
165,202103,분당선,가천대,202225,22600,230318,23737,20210403,0,0,0,0,478880,3,1분기
166,202102,분당선,가천대,119216,17997,139616,18918,20210303,0,0,0,0,295747,2,1분기
167,202101,분당선,가천대,125826,17707,147435,18821,20210203,0,0,0,0,309789,1,1분기
168,202112,경춘선,가평,32441,10690,33221,10413,20220103,0,0,0,0,86765,12,4분기
169,202111,경춘선,가평,44136,14974,43843,14847,20211203,0,0,0,0,117800,11,4분기
170,202110,경춘선,가평,46502,21816,46026,21469,20211103,0,0,0,0,135813,10,4분기
171,202109,경춘선,가평,36367,14911,36774,14825,20211003,0,0,0,0,102877,9,3분기
172,202108,경춘선,가평,44152,13234,44423,12891,20210903,0,0,0,0,114700,8,3분기
173,202107,경춘선,가평,41920,12746,42897,12634,20210803,0,0,0,0,110197,7,3분기
174,202106,경춘선,가평,41374,14695,42000,14591,20210703,0,0,0,0,112660,6,2분기
175,202105,경춘선,가평,37718,15016,37554,14800,20210603,0,0,0,0,105088,5,2분기
176,202104,경춘선,가평,32246,15206,32513,15115,20210503,0,0,0,0,95080,4,2분기
177,202103,경춘선,가평,28049,12153,28064,11861,20210403,0,0,0,0,80127,3,1분기
178,202102,경춘선,가평,26298,8579,26387,8417,20210303,0,0,0,0,69681,2,1분기
179,202101,경춘선,가평,21780,7693,21619,7480,20210203,0,0,0,0,58572,1,1분기
180,202112,경인선,간석,121431,37052,115053,36096,20220103,0,0,0,0,309632,12,4분기
181,202111,경인선,간석,120953,39559,113737,38950,20211203,0,0,0,0,313199,11,4분기
182,202110,경인선,간석,114628,40518,108878,39707,20211103,0,0,0,0,303731,10,4분기
183,202109,경인선,간석,106924,36776,101222,35613,20211003,0,0,0,0,280535,9,3분기
184,202108,경인선,간석,105435,35124,100331,34390,20210903,0,0,0,0,275280,8,3분기
185,202107,경인선,간석,111148,35670,106080,34963,20210803,0,0,0,0,287861,7,3분기
186,202106,경인선,간석,124809,38973,118115,37726,20210703,0,0,0,0,319623,6,2분기
187,202105,경인선,간석,119874,38486,113793,37049,20210603,0,0,0,0,309202,5,2분기
188,202104,경인선,간석,123000,38812,116490,37722,20210503,0,0,0,0,316024,4,2분기
189,202103,경인선,간석,123299,39559,117297,37738,20210403,0,0,0,0,317893,3,1분기
190,202102,경인선,간석,96102,29581,91891,28617,20210303,0,0,0,0,246191,2,1분기
191,202101,경인선,간석,97044,28286,92563,27671,20210203,0,0,0,0,245564,1,1분기
192,202112,경춘선,갈매,64367,17106,54586,16001,20220103,0,0,0,0,152060,12,4분기
193,202111,경춘선,갈매,66164,18474,55274,17115,20211203,0,0,0,0,157027,11,4분기
194,202110,경춘선,갈매,62717,18461,52887,17300,20211103,0,0,0,0,151365,10,4분기
195,202109,경춘선,갈매,55883,16587,47875,15671,20211003,0,0,0,0,136016,9,3분기
196,202108,경춘선,갈매,54174,15506,47016,14878,20210903,0,0,0,0,131574,8,3분기
197,202107,경춘선,갈매,58310,15633,50234,14856,20210803,0,0,0,0,139033,7,3분기
198,202106,경춘선,갈매,66170,17767,56294,16895,20210703,0,0,0,0,157126,6,2분기
199,202105,경춘선,갈매,63493,17135,54246,16163,20210603,0,0,0,0,151037,5,2분기
200,202104,경춘선,갈매,64845,17657,55281,16672,20210503,0,0,0,0,154455,4,2분기
201,202103,경춘선,갈매,64548,17292,55020,16452,20210403,0,0,0,0,153312,3,1분기
202,202102,경춘선,갈매,49747,13171,43063,12501,20210303,0,0,0,0,118482,2,1분기
203,202101,경춘선,갈매,50811,12906,44403,12175,20210203,0,0,0,0,120295,1,1분기
204,202112,2호선,강남,2039844,153264,2034226,137102,20220103,2호선,강남구,역삼1동,강남구_역삼1동,4364436,12,4분기
205,202112,2호선,강남,2039844,153264,2034226,137102,20220103,신분당선,서초구,서초2동,서초구_서초2동,4364436,12,4분기
206,202111,2호선,강남,2068581,157942,2106836,141910,20211203,2호선,강남구,역삼1동,강남구_역삼1동,4475269,11,4분기
207,202111,2호선,강남,2068581,157942,2106836,141910,20211203,신분당선,서초구,서초2동,서초구_서초2동,4475269,11,4분기
208,202110,2호선,강남,1866020,148128,1841651,132549,20211103,2호선,강남구,역삼1동,강남구_역삼1동,3988348,10,4분기
209,202110,2호선,강남,1866020,148128,1841651,132549,20211103,신분당선,서초구,서초2동,서초구_서초2동,3988348,10,4분기
210,202109,2호선,강남,1665279,135768,1635626,120966,20211003,2호선,강남구,역삼1동,강남구_역삼1동,3557639,9,3분기
211,202109,2호선,강남,1665279,135768,1635626,120966,20211003,신분당선,서초구,서초2동,서초구_서초2동,3557639,9,3분기
212,202108,2호선,강남,1740176,134535,1700077,119073,20210903,2호선,강남구,역삼1동,강남구_역삼1동,3693861,8,3분기
213,202108,2호선,강남,1740176,134535,1700077,119073,20210903,신분당선,서초구,서초2동,서초구_서초2동,3693861,8,3분기
214,202107,2호선,강남,1848689,143362,1816406,127276,20210803,2호선,강남구,역삼1동,강남구_역삼1동,3935733,7,3분기
215,202107,2호선,강남,1848689,143362,1816406,127276,20210803,신분당선,서초구,서초2동,서초구_서초2동,3935733,7,3분기
216,202106,2호선,강남,2058680,151157,2036873,134365,20210703,2호선,강남구,역삼1동,강남구_역삼1동,4381075,6,2분기
217,202106,2호선,강남,2058680,151157,2036873,134365,20210703,신분당선,서초구,서초2동,서초구_서초2동,4381075,6,2분기
218,202105,2호선,강남,1967326,145860,1946560,130008,20210603,2호선,강남구,역삼1동,강남구_역삼1동,4189754,5,2분기
219,202105,2호선,강남,1967326,145860,1946560,130008,20210603,신분당선,서초구,서초2동,서초구_서초2동,4189754,5,2분기
220,202104,2호선,강남,2003912,150524,1986812,134196,20210503,2호선,강남구,역삼1동,강남구_역삼1동,4275444,4,2분기
221,202104,2호선,강남,2003912,150524,1986812,134196,20210503,신분당선,서초구,서초2동,서초구_서초2동,4275444,4,2분기
222,202103,2호선,강남,2079868,153359,2062016,137434,20210403,2호선,강남구,역삼1동,강남구_역삼1동,4432677,3,1분기
223,202103,2호선,강남,2079868,153359,2062016,137434,20210403,신분당선,서초구,서초2동,서초구_서초2동,4432677,3,1분기
224,202102,2호선,강남,1711729,118981,1676555,105553,20210303,2호선,강남구,역삼1동,강남구_역삼1동,3612818,2,1분기
225,202102,2호선,강남,1711729,118981,1676555,105553,20210303,신분당선,서초구,서초2동,서초구_서초2동,3612818,2,1분기
226,202101,2호선,강남,1614913,119946,1568467,106612,20210203,2호선,강남구,역삼1동,강남구_역삼1동,3409938,1,1분기
227,202101,2호선,강남,1614913,119946,1568467,106612,20210203,신분당선,서초구,서초2동,서초구_서초2동,3409938,1,1분기
228,202112,7호선,강남구청,386872,44024,428129,44547,20220103,7호선,강남구,논현2동,강남구_논현2동,903572,12,4분기
229,202112,7호선,강남구청,386872,44024,428129,44547,20220103,분당선,강남구,논현2동,강남구_논현2동,903572,12,4분기
230,202112,분당선,강남구청,230823,36034,267526,38721,20220103,7호선,강남구,논현2동,강남구_논현2동,573104,12,4분기
231,202112,분당선,강남구청,230823,36034,267526,38721,20220103,분당선,강남구,논현2동,강남구_논현2동,573104,12,4분기
232,202111,7호선,강남구청,385690,45771,432008,46457,20211203,7호선,강남구,논현2동,강남구_논현2동,909926,11,4분기
233,202111,7호선,강남구청,385690,45771,432008,46457,20211203,분당선,강남구,논현2동,강남구_논현2동,909926,11,4분기
234,202111,분당선,강남구청,227761,37374,265571,40242,20211203,7호선,강남구,논현2동,강남구_논현2동,570948,11,4분기
235,202111,분당선,강남구청,227761,37374,265571,40242,20211203,분당선,강남구,논현2동,강남구_논현2동,570948,11,4분기
236,202110,7호선,강남구청,351956,44223,390685,44929,20211103,7호선,강남구,논현2동,강남구_논현2동,831793,10,4분기
