사용월,호선명_x,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,작업일자,호선명_y,구,동,구_동,총승하차인원,월,분기
201908,6호선,이태원,461191,33381,540945,34765,20190903,6호선,용산구,이태원1동,용산구_이태원1동,1070282,8,3분기
201907,6호선,이태원,439200,34668,501155,36337,20190803,6호선,용산구,이태원1동,용산구_이태원1동,1011360,7,3분기
201906,6호선,이태원,459430,35997,521730,37573,20221216,6호선,용산구,이태원1동,용산구_이태원1동,1054730,6,2분기
201905,6호선,이태원,474838,38285,540541,40174,20190603,6호선,용산구,이태원1동,용산구_이태원1동,1093838,5,2분기
201904,6호선,이태원,446059,36964,498699,38561,20190503,6호선,용산구,이태원1동,용산구_이태원1동,1020283,4,2분기
201903,6호선,이태원,480645,37166,535308,38925,20190403,6호선,용산구,이태원1동,용산구_이태원1동,1092044,3,1분기
201902,6호선,이태원,401157,30137,457714,31726,20190303,6호선,용산구,이태원1동,용산구_이태원1동,920734,2,1분기
201901,6호선,이태원,448763,34989,498553,36760,20190203,6호선,용산구,이태원1동,용산구_이태원1동,1019065,1,1분기
201912,과천선,인덕원,691792,119658,694797,123582,20200103,0,0,0,0,1629829,12,4분기
201911,과천선,인덕원,688852,113846,692789,117237,20191203,0,0,0,0,1612724,11,4분기
201910,과천선,인덕원,706827,121852,709124,124851,20191103,0,0,0,0,1662654,10,4분기
201909,과천선,인덕원,634404,106557,636947,109863,20191003,0,0,0,0,1487771,9,3분기
201908,과천선,인덕원,645846,107164,645983,111500,20190903,0,0,0,0,1510493,8,3분기
201907,과천선,인덕원,685215,112815,686796,117419,20190803,0,0,0,0,1602245,7,3분기
201906,과천선,인덕원,659630,114453,655886,117792,20221216,0,0,0,0,1547761,6,2분기
201905,과천선,인덕원,734636,119470,727120,122382,20190603,0,0,0,0,1703608,5,2분기
201904,과천선,인덕원,721039,115540,716641,118747,20190503,0,0,0,0,1671967,4,2분기
201903,과천선,인덕원,707245,112886,699545,116788,20190403,0,0,0,0,1636464,3,1분기
201902,과천선,인덕원,567326,92492,560142,95241,20190303,0,0,0,0,1315201,2,1분기
201901,과천선,인덕원,680720,106311,676281,110092,20190203,0,0,0,0,1573404,1,1분기
201912,경인선,인천,96317,38257,72009,34895,20200103,0,0,0,0,241478,12,4분기
201912,수인선,인천,22603,13096,44773,16747,20200103,0,0,0,0,97219,12,4분기
201911,경인선,인천,97434,45483,72766,41538,20191203,0,0,0,0,257221,11,4분기
201911,수인선,인천,23174,13491,45659,18153,20191203,0,0,0,0,100477,11,4분기
201910,경인선,인천,115122,68259,89981,64278,20191103,0,0,0,0,337640,10,4분기
201910,수인선,인천,26322,15663,49911,22150,20191103,0,0,0,0,114046,10,4분기
201909,경인선,인천,92156,42911,68562,39839,20191003,0,0,0,0,243468,9,3분기
201909,수인선,인천,21519,13645,41366,17139,20191003,0,0,0,0,93669,9,3분기
201908,경인선,인천,96577,46265,74577,42273,20190903,0,0,0,0,259692,8,3분기
201908,수인선,인천,24370,17700,45492,21864,20190903,0,0,0,0,109426,8,3분기
201907,경인선,인천,89662,42233,67593,38982,20190803,0,0,0,0,238470,7,3분기
201907,수인선,인천,22053,14761,41784,18450,20190803,0,0,0,0,97048,7,3분기
201906,경인선,인천,98947,47937,76782,44435,20221216,0,0,0,0,268101,6,2분기
201906,수인선,인천,23444,13307,44352,17700,20221216,0,0,0,0,98803,6,2분기
201905,경인선,인천,117700,53081,91630,49542,20190603,0,0,0,0,311953,5,2분기
201905,수인선,인천,28646,14582,53410,19576,20190603,0,0,0,0,116214,5,2분기
201904,경인선,인천,103800,46932,78988,43904,20190503,0,0,0,0,273624,4,2분기
201904,수인선,인천,24202,13189,48023,17892,20190503,0,0,0,0,103306,4,2분기
201903,경인선,인천,95599,39340,72240,37063,20190403,0,0,0,0,244242,3,1분기
201903,수인선,인천,24359,12606,46117,16327,20190403,0,0,0,0,99409,3,1분기
201902,경인선,인천,85069,30976,65225,28896,20190303,0,0,0,0,210166,2,1분기
201902,수인선,인천,21506,10375,41384,13229,20190303,0,0,0,0,86494,2,1분기
201901,경인선,인천,83933,31716,62133,29348,20190203,0,0,0,0,207130,1,1분기
201901,수인선,인천,20868,11458,40378,14049,20190203,0,0,0,0,86753,1,1분기
201912,공항철도 1호선,인천공항1터미널,478312,34186,472611,32638,20200103,0,0,0,0,1017747,12,4분기
201911,공항철도 1호선,인천공항1터미널,452469,35964,442427,33910,20191203,0,0,0,0,964770,11,4분기
201910,공항철도 1호선,인천공항1터미널,483762,42222,461895,39759,20191103,0,0,0,0,1027638,10,4분기
201909,공항철도 1호선,인천공항1터미널,451794,36979,442226,36307,20191003,0,0,0,0,967306,9,3분기
201908,공항철도 1호선,인천공항1터미널,537985,51551,514175,50539,20190903,0,0,0,0,1154250,8,3분기
201907,공항철도 1호선,인천공항1터미널,492331,43175,491666,41523,20190803,0,0,0,0,1068695,7,3분기
201906,공항철도 1호선,인천공항1터미널,475290,42102,466391,39969,20221216,0,0,0,0,1023752,6,2분기
201905,공항철도 1호선,인천공항1터미널,463395,44785,457635,42917,20190603,0,0,0,0,1008732,5,2분기
201904,공항철도 1호선,인천공항1터미널,457975,38983,435043,36671,20190503,0,0,0,0,968672,4,2분기
201903,공항철도 1호선,인천공항1터미널,503255,39565,459297,37555,20190403,0,0,0,0,1039672,3,1분기
201902,공항철도 1호선,인천공항1터미널,423838,29408,398217,28602,20190303,0,0,0,0,880065,2,1분기
201901,공항철도 1호선,인천공항1터미널,442059,32280,448913,30925,20190203,0,0,0,0,954177,1,1분기
201912,공항철도 1호선,인천공항2터미널,163917,15740,140220,14061,20200103,0,0,0,0,333938,12,4분기
201911,공항철도 1호선,인천공항2터미널,154677,15760,131881,13517,20191203,0,0,0,0,315835,11,4분기
201910,공항철도 1호선,인천공항2터미널,164030,17519,137690,14836,20191103,0,0,0,0,334075,10,4분기
201909,공항철도 1호선,인천공항2터미널,155533,16174,136439,14625,20191003,0,0,0,0,322771,9,3분기
201908,공항철도 1호선,인천공항2터미널,172441,35958,144777,32936,20190903,0,0,0,0,386112,8,3분기
201907,공항철도 1호선,인천공항2터미널,160915,21602,140979,19178,20190803,0,0,0,0,342674,7,3분기
201906,공항철도 1호선,인천공항2터미널,157662,17315,138187,15428,20221216,0,0,0,0,328592,6,2분기
201905,공항철도 1호선,인천공항2터미널,154235,17703,132918,15332,20190603,0,0,0,0,320188,5,2분기
201904,공항철도 1호선,인천공항2터미널,153066,16484,131521,14166,20190503,0,0,0,0,315237,4,2분기
201903,공항철도 1호선,인천공항2터미널,156697,17047,128739,14847,20190403,0,0,0,0,317330,3,1분기
201902,공항철도 1호선,인천공항2터미널,147179,14050,123795,12884,20190303,0,0,0,0,297908,2,1분기
201901,공항철도 1호선,인천공항2터미널,156879,15720,139212,14308,20190203,0,0,0,0,326119,1,1분기
201912,수인선,인천논현,154097,38263,161362,38256,20200103,0,0,0,0,391978,12,4분기
201911,수인선,인천논현,152734,37247,162404,37587,20191203,0,0,0,0,389972,11,4분기
201910,수인선,인천논현,158536,40193,168660,40667,20191103,0,0,0,0,408056,10,4분기
201909,수인선,인천논현,143753,35280,151591,35472,20191003,0,0,0,0,366096,9,3분기
201908,수인선,인천논현,146613,36637,153831,37096,20190903,0,0,0,0,374177,8,3분기
201907,수인선,인천논현,154189,39044,162004,39276,20190803,0,0,0,0,394513,7,3분기
201906,수인선,인천논현,151051,38071,159298,38121,20221216,0,0,0,0,386541,6,2분기
201905,수인선,인천논현,167511,39415,177911,39445,20190603,0,0,0,0,424282,5,2분기
201904,수인선,인천논현,157783,37679,168532,37678,20190503,0,0,0,0,401672,4,2분기
201903,수인선,인천논현,156424,37059,167757,37139,20190403,0,0,0,0,398379,3,1분기
201902,수인선,인천논현,129356,28807,136424,29251,20190303,0,0,0,0,323838,2,1분기
201901,수인선,인천논현,149882,34100,156861,33963,20190203,0,0,0,0,374806,1,1분기
201912,수인선,인하대,158326,26001,147907,24708,20200103,0,0,0,0,356942,12,4분기
201911,수인선,인하대,177745,25840,168517,24952,20191203,0,0,0,0,397054,11,4분기
201910,수인선,인하대,181296,28754,172455,27597,20191103,0,0,0,0,410102,10,4분기
201909,수인선,인하대,164566,24808,156517,23814,20191003,0,0,0,0,369705,9,3분기
201908,수인선,인하대,134532,25136,126236,24263,20190903,0,0,0,0,310167,8,3분기
201907,수인선,인하대,149204,26685,139859,25324,20190803,0,0,0,0,341072,7,3분기
201906,수인선,인하대,159087,26317,150096,24788,20221216,0,0,0,0,360288,6,2분기
201905,수인선,인하대,200474,28246,189885,26442,20190603,0,0,0,0,445047,5,2분기
201904,수인선,인하대,185698,26908,175038,25175,20190503,0,0,0,0,412819,4,2분기
201903,수인선,인하대,189106,26502,178682,24880,20190403,0,0,0,0,419170,3,1분기
201902,수인선,인하대,114676,20604,106652,19461,20190303,0,0,0,0,261393,2,1분기
201901,수인선,인하대,134223,23818,125177,22629,20190203,0,0,0,0,305847,1,1분기
201912,경의선,일산,231795,62202,222870,61778,20200103,0,0,0,0,578645,12,4분기
201911,경의선,일산,233670,62883,228598,62564,20191203,0,0,0,0,587715,11,4분기
201910,경의선,일산,244020,67403,236044,66813,20191103,0,0,0,0,614280,10,4분기
201909,경의선,일산,218928,56880,212446,57199,20191003,0,0,0,0,545453,9,3분기
201908,경의선,일산,215408,56858,208260,57204,20190903,0,0,0,0,537730,8,3분기
201907,경의선,일산,229751,59272,221604,59207,20190803,0,0,0,0,569834,7,3분기
201907,경의선,일산,229751,59272,221604,59207,20190803,0,0,0,0,569834,7,3분기
201907,경의선,일산,229751,59272,221604,59207,20190803,0,0,0,0,569834,7,3분기
201906,경의선,일산,225268,59937,217441,60352,20221216,0,0,0,0,562998,6,2분기
201905,경의선,일산,253554,64498,247291,65337,20190603,0,0,0,0,630680,5,2분기
201904,경의선,일산,244698,61673,239051,62151,20190503,0,0,0,0,607573,4,2분기
201903,경의선,일산,240493,59239,234080,59881,20190403,0,0,0,0,593693,3,1분기
201902,경의선,일산,187616,48336,181396,48912,20190303,0,0,0,0,466260,2,1분기
201901,경의선,일산,218799,56204,212721,56786,20190203,0,0,0,0,544510,1,1분기
201912,3호선,일원,246959,69689,245828,70069,20200103,3호선,강남구,일원본동,강남구_일원본동,632545,12,4분기
201911,3호선,일원,250976,69569,250328,69752,20191203,3호선,강남구,일원본동,강남구_일원본동,640625,11,4분기
201910,3호선,일원,247763,71050,247903,71480,20191103,3호선,강남구,일원본동,강남구_일원본동,638196,10,4분기
201909,3호선,일원,222024,64319,225201,65013,20191003,3호선,강남구,일원본동,강남구_일원본동,576557,9,3분기
201908,3호선,일원,225858,64649,231652,65288,20190903,3호선,강남구,일원본동,강남구_일원본동,587447,8,3분기
201907,3호선,일원,244619,69038,251532,69648,20190803,3호선,강남구,일원본동,강남구_일원본동,634837,7,3분기
201906,3호선,일원,225439,65739,228840,66629,20221216,3호선,강남구,일원본동,강남구_일원본동,586647,6,2분기
201905,3호선,일원,249691,69728,250730,71093,20190603,3호선,강남구,일원본동,강남구_일원본동,641242,5,2분기
201904,3호선,일원,246827,69138,248530,70174,20190503,3호선,강남구,일원본동,강남구_일원본동,634669,4,2분기
201903,3호선,일원,234167,67257,237290,68456,20190403,3호선,강남구,일원본동,강남구_일원본동,607170,3,1분기
201902,3호선,일원,189182,54158,191932,55021,20190303,3호선,강남구,일원본동,강남구_일원본동,490293,2,1분기
201901,3호선,일원,229657,64134,234627,64834,20190203,3호선,강남구,일원본동,강남구_일원본동,593252,1,1분기
201912,2호선,잠실(송파구청),2609119,234604,2518007,225051,20200103,2호선,송파구,잠실6동,송파구_잠실6동,5586781,12,4분기
201912,2호선,잠실(송파구청),2609119,234604,2518007,225051,20200103,8호선,송파구,잠실6동,송파구_잠실6동,5586781,12,4분기
201912,8호선,잠실(송파구청),463400,82228,548312,79301,20200103,2호선,송파구,잠실6동,송파구_잠실6동,1173241,12,4분기
201912,8호선,잠실(송파구청),463400,82228,548312,79301,20200103,8호선,송파구,잠실6동,송파구_잠실6동,1173241,12,4분기
201911,2호선,잠실(송파구청),2434492,221920,2354504,210247,20191203,2호선,송파구,잠실6동,송파구_잠실6동,5221163,11,4분기
201911,2호선,잠실(송파구청),2434492,221920,2354504,210247,20191203,8호선,송파구,잠실6동,송파구_잠실6동,5221163,11,4분기
201911,8호선,잠실(송파구청),418241,74966,496458,72508,20191203,2호선,송파구,잠실6동,송파구_잠실6동,1062173,11,4분기
201911,8호선,잠실(송파구청),418241,74966,496458,72508,20191203,8호선,송파구,잠실6동,송파구_잠실6동,1062173,11,4분기
201910,2호선,잠실(송파구청),2540197,240359,2440062,224063,20191103,2호선,송파구,잠실6동,송파구_잠실6동,5444681,10,4분기
201910,2호선,잠실(송파구청),2540197,240359,2440062,224063,20191103,8호선,송파구,잠실6동,송파구_잠실6동,5444681,10,4분기
201910,8호선,잠실(송파구청),411369,76497,494080,74281,20191103,2호선,송파구,잠실6동,송파구_잠실6동,1056227,10,4분기
201910,8호선,잠실(송파구청),411369,76497,494080,74281,20191103,8호선,송파구,잠실6동,송파구_잠실6동,1056227,10,4분기
201909,2호선,잠실(송파구청),2161212,199758,2093299,190373,20191003,2호선,송파구,잠실6동,송파구_잠실6동,4644642,9,3분기
201909,2호선,잠실(송파구청),2161212,199758,2093299,190373,20191003,8호선,송파구,잠실6동,송파구_잠실6동,4644642,9,3분기
201909,8호선,잠실(송파구청),370791,69362,440358,66453,20191003,2호선,송파구,잠실6동,송파구_잠실6동,946964,9,3분기
201909,8호선,잠실(송파구청),370791,69362,440358,66453,20191003,8호선,송파구,잠실6동,송파구_잠실6동,946964,9,3분기
201908,2호선,잠실(송파구청),2438118,220196,2347738,211867,20190903,2호선,송파구,잠실6동,송파구_잠실6동,5217919,8,3분기
201908,2호선,잠실(송파구청),2438118,220196,2347738,211867,20190903,8호선,송파구,잠실6동,송파구_잠실6동,5217919,8,3분기
201908,8호선,잠실(송파구청),410075,79540,480442,75687,20190903,2호선,송파구,잠실6동,송파구_잠실6동,1045744,8,3분기
201908,8호선,잠실(송파구청),410075,79540,480442,75687,20190903,8호선,송파구,잠실6동,송파구_잠실6동,1045744,8,3분기
201907,2호선,잠실(송파구청),2462690,220026,2390621,212065,20190803,2호선,송파구,잠실6동,송파구_잠실6동,5285402,7,3분기
201907,2호선,잠실(송파구청),2462690,220026,2390621,212065,20190803,8호선,송파구,잠실6동,송파구_잠실6동,5285402,7,3분기
201907,8호선,잠실(송파구청),419550,78439,498028,74942,20190803,2호선,송파구,잠실6동,송파구_잠실6동,1070959,7,3분기
201907,8호선,잠실(송파구청),419550,78439,498028,74942,20190803,8호선,송파구,잠실6동,송파구_잠실6동,1070959,7,3분기
201906,2호선,잠실(송파구청),2274859,222644,2191037,211606,20221216,2호선,송파구,잠실6동,송파구_잠실6동,4900146,6,2분기
201906,2호선,잠실(송파구청),2274859,222644,2191037,211606,20221216,8호선,송파구,잠실6동,송파구_잠실6동,4900146,6,2분기
201906,8호선,잠실(송파구청),387975,73193,465236,70286,20221216,2호선,송파구,잠실6동,송파구_잠실6동,996690,6,2분기
201906,8호선,잠실(송파구청),387975,73193,465236,70286,20221216,8호선,송파구,잠실6동,송파구_잠실6동,996690,6,2분기
201905,2호선,잠실(송파구청),2539574,233044,2462479,219947,20190603,2호선,송파구,잠실6동,송파구_잠실6동,5455044,5,2분기
201905,2호선,잠실(송파구청),2539574,233044,2462479,219947,20190603,8호선,송파구,잠실6동,송파구_잠실6동,5455044,5,2분기
201905,8호선,잠실(송파구청),423673,75592,517653,73162,20190603,2호선,송파구,잠실6동,송파구_잠실6동,1090080,5,2분기
201905,8호선,잠실(송파구청),423673,75592,517653,73162,20190603,8호선,송파구,잠실6동,송파구_잠실6동,1090080,5,2분기
201904,2호선,잠실(송파구청),2593683,243414,2493018,229643,20190503,2호선,송파구,잠실6동,송파구_잠실6동,5559758,4,2분기
201904,2호선,잠실(송파구청),2593683,243414,2493018,229643,20190503,8호선,송파구,잠실6동,송파구_잠실6동,5559758,4,2분기
201904,8호선,잠실(송파구청),437043,79906,519064,76300,20190503,2호선,송파구,잠실6동,송파구_잠실6동,1112313,4,2분기
201904,8호선,잠실(송파구청),437043,79906,519064,76300,20190503,8호선,송파구,잠실6동,송파구_잠실6동,1112313,4,2분기
201903,2호선,잠실(송파구청),2380841,219098,2283523,208149,20190403,2호선,송파구,잠실6동,송파구_잠실6동,5091611,3,1분기
201903,2호선,잠실(송파구청),2380841,219098,2283523,208149,20190403,8호선,송파구,잠실6동,송파구_잠실6동,5091611,3,1분기
201903,8호선,잠실(송파구청),416840,73858,491933,71372,20190403,2호선,송파구,잠실6동,송파구_잠실6동,1054003,3,1분기
201903,8호선,잠실(송파구청),416840,73858,491933,71372,20190403,8호선,송파구,잠실6동,송파구_잠실6동,1054003,3,1분기
201902,2호선,잠실(송파구청),2173520,182439,2071634,172634,20190303,2호선,송파구,잠실6동,송파구_잠실6동,4600227,2,1분기
201902,2호선,잠실(송파구청),2173520,182439,2071634,172634,20190303,8호선,송파구,잠실6동,송파구_잠실6동,4600227,2,1분기
201902,8호선,잠실(송파구청),370374,61854,437031,59210,20190303,2호선,송파구,잠실6동,송파구_잠실6동,928469,2,1분기
201902,8호선,잠실(송파구청),370374,61854,437031,59210,20190303,8호선,송파구,잠실6동,송파구_잠실6동,928469,2,1분기
201901,2호선,잠실(송파구청),2416810,209079,2311873,198791,20190203,2호선,송파구,잠실6동,송파구_잠실6동,5136553,1,1분기
201901,2호선,잠실(송파구청),2416810,209079,2311873,198791,20190203,8호선,송파구,잠실6동,송파구_잠실6동,5136553,1,1분기
201901,8호선,잠실(송파구청),413415,71595,486278,68215,20190203,2호선,송파구,잠실6동,송파구_잠실6동,1039503,1,1분기
201901,8호선,잠실(송파구청),413415,71595,486278,68215,20190203,8호선,송파구,잠실6동,송파구_잠실6동,1039503,1,1분기
201912,2호선,잠실나루,397350,97004,382417,97797,20200103,2호선,송파구,잠실4동,송파구_잠실4동,974568,12,4분기
201911,2호선,잠실나루,396639,94491,384090,94473,20191203,2호선,송파구,잠실4동,송파구_잠실4동,969693,11,4분기
201910,2호선,잠실나루,409741,98498,400224,99393,20191103,2호선,송파구,잠실4동,송파구_잠실4동,1007856,10,4분기
201909,2호선,잠실나루,362822,86146,352666,86966,20191003,2호선,송파구,잠실4동,송파구_잠실4동,888600,9,3분기
201908,2호선,잠실나루,379207,86618,367478,87354,20190903,2호선,송파구,잠실4동,송파구_잠실4동,920657,8,3분기
201907,2호선,잠실나루,414621,94276,401414,95054,20190803,2호선,송파구,잠실4동,송파구_잠실4동,1005365,7,3분기
201906,2호선,잠실나루,385324,91590,373879,92592,20221216,2호선,송파구,잠실4동,송파구_잠실4동,943385,6,2분기
201905,2호선,잠실나루,435371,98291,420614,98961,20190603,2호선,송파구,잠실4동,송파구_잠실4동,1053237,5,2분기
201904,2호선,잠실나루,429830,98406,418474,99101,20190503,2호선,송파구,잠실4동,송파구_잠실4동,1045811,4,2분기
201903,2호선,잠실나루,401241,89750,386285,89703,20190403,2호선,송파구,잠실4동,송파구_잠실4동,966979,3,1분기
201902,2호선,잠실나루,345715,78630,330641,79074,20190303,2호선,송파구,잠실4동,송파구_잠실4동,834060,2,1분기
201901,2호선,잠실나루,419874,93395,401622,93825,20190203,2호선,송파구,잠실4동,송파구_잠실4동,1008716,1,1분기
201912,2호선,잠실새내,656321,121387,670169,120203,20200103,2호선,송파구,잠실2동,송파구_잠실2동,1568080,12,4분기
201911,2호선,잠실새내,636875,115954,641771,114815,20191203,2호선,송파구,잠실2동,송파구_잠실2동,1509415,11,4분기
201910,2호선,잠실새내,653639,121987,659895,120560,20191103,2호선,송파구,잠실2동,송파구_잠실2동,1556081,10,4분기
201909,2호선,잠실새내,582055,107923,590299,107874,20191003,2호선,송파구,잠실2동,송파구_잠실2동,1388151,9,3분기
201908,2호선,잠실새내,625977,111671,642139,111006,20190903,2호선,송파구,잠실2동,송파구_잠실2동,1490793,8,3분기
201907,2호선,잠실새내,660438,117879,668394,116590,20190803,2호선,송파구,잠실2동,송파구_잠실2동,1563301,7,3분기
201906,2호선,잠실새내,620946,115122,628593,114943,20221216,2호선,송파구,잠실2동,송파구_잠실2동,1479604,6,2분기
201905,2호선,잠실새내,693826,122023,697802,121641,20190603,2호선,송파구,잠실2동,송파구_잠실2동,1635292,5,2분기
201904,2호선,잠실새내,664386,119084,670333,119043,20190503,2호선,송파구,잠실2동,송파구_잠실2동,1572846,4,2분기
201903,2호선,잠실새내,664372,118211,673325,117181,20190403,2호선,송파구,잠실2동,송파구_잠실2동,1573089,3,1분기
201902,2호선,잠실새내,552483,97258,568508,97053,20190303,2호선,송파구,잠실2동,송파구_잠실2동,1315302,2,1분기
201901,2호선,잠실새내,653006,115042,666914,113965,20190203,2호선,송파구,잠실2동,송파구_잠실2동,1548927,1,1분기
201912,3호선,잠원,164854,42127,155801,40647,20200103,3호선,서초구,잠원동,서초구_잠원동,403429,12,4분기
201911,3호선,잠원,165598,41776,158110,40266,20191203,3호선,서초구,잠원동,서초구_잠원동,405750,11,4분기
201910,3호선,잠원,170780,43966,164060,42357,20191103,3호선,서초구,잠원동,서초구_잠원동,421163,10,4분기
201909,3호선,잠원,148931,37377,142293,36207,20191003,3호선,서초구,잠원동,서초구_잠원동,364808,9,3분기
201908,3호선,잠원,150920,37649,145365,36568,20190903,3호선,서초구,잠원동,서초구_잠원동,370502,8,3분기
201907,3호선,잠원,163615,39808,156480,38224,20190803,3호선,서초구,잠원동,서초구_잠원동,398127,7,3분기
201906,3호선,잠원,154573,39690,147079,38459,20221216,3호선,서초구,잠원동,서초구_잠원동,379801,6,2분기
201905,3호선,잠원,171490,42735,162814,41463,20190603,3호선,서초구,잠원동,서초구_잠원동,418502,5,2분기
201904,3호선,잠원,164798,41768,158022,40230,20190503,3호선,서초구,잠원동,서초구_잠원동,404818,4,2분기
201903,3호선,잠원,159470,40478,153425,39210,20190403,3호선,서초구,잠원동,서초구_잠원동,392583,3,1분기
201902,3호선,잠원,129832,32751,123812,31719,20190303,3호선,서초구,잠원동,서초구_잠원동,318114,2,1분기
201901,3호선,잠원,154384,37920,148266,37127,20190203,3호선,서초구,잠원동,서초구_잠원동,377697,1,1분기
201912,7호선,장승배기,262950,81059,249748,81954,20200103,7호선,동작구,상도2동,동작구_상도2동,675711,12,4분기
201911,7호선,장승배기,259714,78544,247976,79288,20191203,7호선,동작구,상도2동,동작구_상도2동,665522,11,4분기
201910,7호선,장승배기,262554,82632,250677,83269,20191103,7호선,동작구,상도2동,동작구_상도2동,679132,10,4분기
201909,7호선,장승배기,241999,74184,231095,74856,20191003,7호선,동작구,상도2동,동작구_상도2동,622134,9,3분기
201908,7호선,장승배기,250741,77539,239936,79040,20190903,7호선,동작구,상도2동,동작구_상도2동,647256,8,3분기
201907,7호선,장승배기,264888,80053,252078,81800,20190803,7호선,동작구,상도2동,동작구_상도2동,678819,7,3분기
201906,7호선,장승배기,250017,77584,238331,79119,20221216,7호선,동작구,상도2동,동작구_상도2동,645051,6,2분기
201905,7호선,장승배기,272051,82554,260315,83533,20190603,7호선,동작구,상도2동,동작구_상도2동,698453,5,2분기
201904,7호선,장승배기,268597,80922,258321,81971,20190503,7호선,동작구,상도2동,동작구_상도2동,689811,4,2분기
201903,7호선,장승배기,267517,80104,256935,80903,20190403,7호선,동작구,상도2동,동작구_상도2동,685459,3,1분기
201902,7호선,장승배기,225158,64991,215918,65284,20190303,7호선,동작구,상도2동,동작구_상도2동,571351,2,1분기
201901,7호선,장승배기,264030,76345,254138,76811,20190203,7호선,동작구,상도2동,동작구_상도2동,671324,1,1분기
201912,7호선,장암,66494,8691,22442,5462,20200103,0,0,0,0,103089,12,4분기
201911,7호선,장암,70636,9234,23771,5540,20191203,0,0,0,0,109181,11,4분기
201910,7호선,장암,73600,10657,25285,6996,20191103,0,0,0,0,116538,10,4분기
201909,7호선,장암,65532,9637,22023,6225,20191003,0,0,0,0,103417,9,3분기
201908,7호선,장암,68249,11575,26529,8460,20190903,0,0,0,0,114813,8,3분기
201907,7호선,장암,69736,9914,25128,6883,20190803,0,0,0,0,111661,7,3분기
201906,7호선,장암,66209,9711,24690,6525,20221216,0,0,0,0,107135,6,2분기
201905,7호선,장암,72083,10315,25400,7016,20190603,0,0,0,0,114814,5,2분기
201904,7호선,장암,67869,9252,23325,6061,20190503,0,0,0,0,106507,4,2분기
201903,7호선,장암,63738,8739,22842,5742,20190403,0,0,0,0,101061,3,1분기
201902,7호선,장암,51230,6529,18688,4025,20190303,0,0,0,0,80472,2,1분기
201901,7호선,장암,61254,7103,21459,4372,20190203,0,0,0,0,94188,1,1분기
201912,8호선,장지,525265,82753,494523,78852,20200103,8호선,송파구,장지동,송파구_장지동,1181393,12,4분기
201911,8호선,장지,509936,80340,479629,75920,20191203,8호선,송파구,장지동,송파구_장지동,1145825,11,4분기
201910,8호선,장지,505384,82947,479493,78405,20191103,8호선,송파구,장지동,송파구_장지동,1146229,10,4분기
201909,8호선,장지,456958,73492,435743,69848,20191003,8호선,송파구,장지동,송파구_장지동,1036041,9,3분기
201908,8호선,장지,476205,75133,459864,71803,20190903,8호선,송파구,장지동,송파구_장지동,1083005,8,3분기
201907,8호선,장지,513832,79944,492080,76116,20190803,8호선,송파구,장지동,송파구_장지동,1161972,7,3분기
201906,8호선,장지,489623,78977,468351,75383,20221216,8호선,송파구,장지동,송파구_장지동,1112334,6,2분기
201905,8호선,장지,532295,83655,506902,79876,20190603,8호선,송파구,장지동,송파구_장지동,1202728,5,2분기
201904,8호선,장지,515939,80865,489857,76368,20190503,8호선,송파구,장지동,송파구_장지동,1163029,4,2분기
201903,8호선,장지,519934,80634,497268,76247,20190403,8호선,송파구,장지동,송파구_장지동,1174083,3,1분기
201902,8호선,장지,431396,66049,414335,62651,20190303,8호선,송파구,장지동,송파구_장지동,974431,2,1분기
201901,8호선,장지,505065,74945,485384,71327,20190203,8호선,송파구,장지동,송파구_장지동,1136721,1,1분기
201912,5호선,장한평,478409,107156,474673,108704,20200103,5호선,성동구,용답동,성동구_용답동,1168942,12,4분기
201911,5호선,장한평,467100,102678,462705,103947,20191203,5호선,성동구,용답동,성동구_용답동,1136430,11,4분기
201910,5호선,장한평,476097,107445,470506,108929,20191103,5호선,성동구,용답동,성동구_용답동,1162977,10,4분기
201909,5호선,장한평,426857,96318,423786,97545,20191003,5호선,성동구,용답동,성동구_용답동,1044506,9,3분기
201908,5호선,장한평,447116,101156,440618,101971,20190903,5호선,성동구,용답동,성동구_용답동,1090861,8,3분기
201907,5호선,장한평,479239,102330,472313,103449,20190803,5호선,성동구,용답동,성동구_용답동,1157331,7,3분기
201906,5호선,장한평,441236,98935,435257,99961,20221216,5호선,성동구,용답동,성동구_용답동,1075389,6,2분기
201905,5호선,장한평,485367,104289,477564,105352,20190603,5호선,성동구,용답동,성동구_용답동,1172572,5,2분기
201904,5호선,장한평,478683,101241,475291,101925,20190503,5호선,성동구,용답동,성동구_용답동,1157140,4,2분기
201903,5호선,장한평,472357,101320,468395,102223,20190403,5호선,성동구,용답동,성동구_용답동,1144295,3,1분기
201902,5호선,장한평,394118,83448,391149,84130,20190303,5호선,성동구,용답동,성동구_용답동,952845,2,1분기
201901,5호선,장한평,469205,97119,465274,98163,20190203,5호선,성동구,용답동,성동구_용답동,1129761,1,1분기
201912,우이신설선,정릉,93911,48920,83752,46441,20200103,우이신설선,성북구,정릉1동,성북구_정릉1동,273024,12,4분기
201911,우이신설선,정릉,97794,47988,86644,45681,20191203,우이신설선,성북구,정릉1동,성북구_정릉1동,278107,11,4분기
201910,우이신설선,정릉,97720,49491,85193,46508,20191103,우이신설선,성북구,정릉1동,성북구_정릉1동,278912,10,4분기
