사용월,호선명_x,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,작업일자,호선명_y,구,동,구_동
202009,7호선,철산,416589,70249,425256,70079,20201003,0,0,0,0
202008,7호선,철산,443480,71573,454787,71977,20200903,0,0,0,0
202007,7호선,철산,534956,84657,549557,85279,20200803,0,0,0,0
202006,7호선,철산,498592,78427,514193,79278,20200703,0,0,0,0
202005,7호선,철산,476110,80568,491257,81481,20200603,0,0,0,0
202004,7호선,철산,442735,66879,454752,67704,20200503,0,0,0,0
202003,7호선,철산,412734,57151,423286,58173,20200403,0,0,0,0
202002,7호선,철산,488215,73115,502360,73886,20200303,0,0,0,0
202001,7호선,철산,570447,98177,588350,98074,20200203,0,0,0,0
0,0,청계산입구,0,0,0,0,0,신분당선,서초구,내곡동,서초구_내곡동
202012,5호선,청구,69618,18040,66620,14609,20210103,5호선,중구,다산동,중구_다산동
202012,5호선,청구,69618,18040,66620,14609,20210103,6호선,중구,신당동,중구_신당동
202012,6호선,청구,69171,13825,72166,16373,20210103,5호선,중구,다산동,중구_다산동
202012,6호선,청구,69171,13825,72166,16373,20210103,6호선,중구,신당동,중구_신당동
202011,5호선,청구,81237,21238,78568,16838,20201203,5호선,중구,다산동,중구_다산동
202011,5호선,청구,81237,21238,78568,16838,20201203,6호선,중구,신당동,중구_신당동
202011,6호선,청구,80619,16191,82476,18908,20201203,5호선,중구,다산동,중구_다산동
202011,6호선,청구,80619,16191,82476,18908,20201203,6호선,중구,신당동,중구_신당동
202010,5호선,청구,78949,21529,76136,16943,20201103,5호선,중구,다산동,중구_다산동
202010,5호선,청구,78949,21529,76136,16943,20201103,6호선,중구,신당동,중구_신당동
202010,6호선,청구,79264,16184,79980,18670,20201103,5호선,중구,다산동,중구_다산동
202010,6호선,청구,79264,16184,79980,18670,20201103,6호선,중구,신당동,중구_신당동
202009,5호선,청구,71864,19504,69278,15265,20201003,5호선,중구,다산동,중구_다산동
202009,5호선,청구,71864,19504,69278,15265,20201003,6호선,중구,신당동,중구_신당동
202009,6호선,청구,71927,14490,73797,17099,20201003,5호선,중구,다산동,중구_다산동
202009,6호선,청구,71927,14490,73797,17099,20201003,6호선,중구,신당동,중구_신당동
202008,5호선,청구,71543,19500,68586,15298,20200903,5호선,중구,다산동,중구_다산동
202008,5호선,청구,71543,19500,68586,15298,20200903,6호선,중구,신당동,중구_신당동
202008,6호선,청구,71614,14335,72521,16980,20200903,5호선,중구,다산동,중구_다산동
202008,6호선,청구,71614,14335,72521,16980,20200903,6호선,중구,신당동,중구_신당동
202007,5호선,청구,85659,22697,82556,17790,20200803,5호선,중구,다산동,중구_다산동
202007,5호선,청구,85659,22697,82556,17790,20200803,6호선,중구,신당동,중구_신당동
202007,6호선,청구,85849,16973,87685,19630,20200803,5호선,중구,다산동,중구_다산동
202007,6호선,청구,85849,16973,87685,19630,20200803,6호선,중구,신당동,중구_신당동
202006,5호선,청구,82349,21865,77567,17021,20200703,5호선,중구,다산동,중구_다산동
202006,5호선,청구,82349,21865,77567,17021,20200703,6호선,중구,신당동,중구_신당동
202006,6호선,청구,81462,16326,84493,19428,20200703,5호선,중구,다산동,중구_다산동
202006,6호선,청구,81462,16326,84493,19428,20200703,6호선,중구,신당동,중구_신당동
202005,5호선,청구,77671,23321,71339,17384,20200603,5호선,중구,다산동,중구_다산동
202005,5호선,청구,77671,23321,71339,17384,20200603,6호선,중구,신당동,중구_신당동
202005,6호선,청구,76344,17197,81253,21351,20200603,5호선,중구,다산동,중구_다산동
202005,6호선,청구,76344,17197,81253,21351,20200603,6호선,중구,신당동,중구_신당동
202004,5호선,청구,73116,19063,68134,14648,20200503,5호선,중구,다산동,중구_다산동
202004,5호선,청구,73116,19063,68134,14648,20200503,6호선,중구,신당동,중구_신당동
202004,6호선,청구,72966,14077,77243,17361,20200503,5호선,중구,다산동,중구_다산동
202004,6호선,청구,72966,14077,77243,17361,20200503,6호선,중구,신당동,중구_신당동
202003,5호선,청구,72183,17476,66742,13369,20200403,5호선,중구,다산동,중구_다산동
202003,5호선,청구,72183,17476,66742,13369,20200403,6호선,중구,신당동,중구_신당동
202003,6호선,청구,71301,13048,76761,16024,20200403,5호선,중구,다산동,중구_다산동
202003,6호선,청구,71301,13048,76761,16024,20200403,6호선,중구,신당동,중구_신당동
202002,5호선,청구,82324,21782,76786,16997,20200303,5호선,중구,다산동,중구_다산동
202002,5호선,청구,82324,21782,76786,16997,20200303,6호선,중구,신당동,중구_신당동
202002,6호선,청구,79322,16304,84326,20160,20200303,5호선,중구,다산동,중구_다산동
202002,6호선,청구,79322,16304,84326,20160,20200303,6호선,중구,신당동,중구_신당동
202001,5호선,청구,90651,27967,86204,21914,20200203,5호선,중구,다산동,중구_다산동
202001,5호선,청구,90651,27967,86204,21914,20200203,6호선,중구,신당동,중구_신당동
202001,6호선,청구,87932,20229,92190,24425,20200203,5호선,중구,다산동,중구_다산동
202001,6호선,청구,87932,20229,92190,24425,20200203,6호선,중구,신당동,중구_신당동
202012,7호선,청담,370319,51348,411289,48319,20210103,7호선,강남구,삼성1동,강남구_삼성1동
202011,7호선,청담,429721,58400,491288,55836,20201203,7호선,강남구,삼성1동,강남구_삼성1동
202010,7호선,청담,405590,57452,463285,54909,20201103,7호선,강남구,삼성1동,강남구_삼성1동
202009,7호선,청담,371415,51228,415364,49049,20201003,7호선,강남구,삼성1동,강남구_삼성1동
202008,7호선,청담,387339,52947,438888,50598,20200903,7호선,강남구,삼성1동,강남구_삼성1동
202007,7호선,청담,462011,61933,531222,59497,20200803,7호선,강남구,삼성1동,강남구_삼성1동
202006,7호선,청담,444870,58965,509704,56809,20200703,7호선,강남구,삼성1동,강남구_삼성1동
202005,7호선,청담,409612,58444,463881,55868,20200603,7호선,강남구,삼성1동,강남구_삼성1동
202004,7호선,청담,380769,50501,432544,48095,20200503,7호선,강남구,삼성1동,강남구_삼성1동
202003,7호선,청담,373248,48388,421949,45913,20200403,7호선,강남구,삼성1동,강남구_삼성1동
202002,7호선,청담,441348,59408,502614,56983,20200303,7호선,강남구,삼성1동,강남구_삼성1동
202001,7호선,청담,480392,73379,550461,71312,20200203,7호선,강남구,삼성1동,강남구_삼성1동
202012,공항철도 1호선,청라국제도시,126227,7392,117819,7262,20210103,0,0,0,0
202011,공항철도 1호선,청라국제도시,155921,9657,145232,9350,20201203,0,0,0,0
202010,공항철도 1호선,청라국제도시,152158,9869,141200,9570,20201103,0,0,0,0
202009,공항철도 1호선,청라국제도시,129337,8116,120989,7954,20201003,0,0,0,0
202008,공항철도 1호선,청라국제도시,138459,8069,129722,7996,20200903,0,0,0,0
202007,공항철도 1호선,청라국제도시,166370,9744,155682,9678,20200803,0,0,0,0
202006,공항철도 1호선,청라국제도시,150178,8834,141860,8833,20200703,0,0,0,0
202005,공항철도 1호선,청라국제도시,136124,8596,128405,8547,20200603,0,0,0,0
202004,공항철도 1호선,청라국제도시,129318,7166,121208,7084,20200503,0,0,0,0
202003,공항철도 1호선,청라국제도시,123492,6023,115296,5862,20200403,0,0,0,0
202002,공항철도 1호선,청라국제도시,147018,7589,137862,7504,20200303,0,0,0,0
202001,공항철도 1호선,청라국제도시,180786,10811,168206,10582,20200203,0,0,0,0
202012,1호선,청량리(서울시립대입구),264598,200056,263765,201184,20210103,1호선,동대문구,전농1동,동대문구_전농1동
202012,1호선,청량리(서울시립대입구),264598,200056,263765,201184,20210103,경원선,동대문구,전농1동,동대문구_전농1동
202012,경원선,청량리(서울시립대입구),209756,96960,228137,104841,20210103,1호선,동대문구,전농1동,동대문구_전농1동
202012,경원선,청량리(서울시립대입구),209756,96960,228137,104841,20210103,경원선,동대문구,전농1동,동대문구_전농1동
202011,1호선,청량리(서울시립대입구),320602,238000,315752,240168,20201203,1호선,동대문구,전농1동,동대문구_전농1동
202011,1호선,청량리(서울시립대입구),320602,238000,315752,240168,20201203,경원선,동대문구,전농1동,동대문구_전농1동
202011,경원선,청량리(서울시립대입구),272228,123719,291881,131951,20201203,1호선,동대문구,전농1동,동대문구_전농1동
202011,경원선,청량리(서울시립대입구),272228,123719,291881,131951,20201203,경원선,동대문구,전농1동,동대문구_전농1동
202010,1호선,청량리(서울시립대입구),318848,246843,312612,252427,20201103,1호선,동대문구,전농1동,동대문구_전농1동
202010,1호선,청량리(서울시립대입구),318848,246843,312612,252427,20201103,경원선,동대문구,전농1동,동대문구_전농1동
202010,경원선,청량리(서울시립대입구),275209,128070,293895,134474,20201103,1호선,동대문구,전농1동,동대문구_전농1동
202010,경원선,청량리(서울시립대입구),275209,128070,293895,134474,20201103,경원선,동대문구,전농1동,동대문구_전농1동
202009,1호선,청량리(서울시립대입구),278851,242323,272423,252268,20201003,1호선,동대문구,전농1동,동대문구_전농1동
202009,1호선,청량리(서울시립대입구),278851,242323,272423,252268,20201003,경원선,동대문구,전농1동,동대문구_전농1동
202009,경원선,청량리(서울시립대입구),215244,110519,241744,117462,20201003,1호선,동대문구,전농1동,동대문구_전농1동
202009,경원선,청량리(서울시립대입구),215244,110519,241744,117462,20201003,경원선,동대문구,전농1동,동대문구_전농1동
202008,1호선,청량리(서울시립대입구),289923,214300,283383,219350,20200903,1호선,동대문구,전농1동,동대문구_전농1동
202008,1호선,청량리(서울시립대입구),289923,214300,283383,219350,20200903,경원선,동대문구,전농1동,동대문구_전농1동
202008,경원선,청량리(서울시립대입구),250888,103360,271671,109100,20200903,1호선,동대문구,전농1동,동대문구_전농1동
202008,경원선,청량리(서울시립대입구),250888,103360,271671,109100,20200903,경원선,동대문구,전농1동,동대문구_전농1동
202007,1호선,청량리(서울시립대입구),341513,250749,333804,255787,20200803,1호선,동대문구,전농1동,동대문구_전농1동
202007,1호선,청량리(서울시립대입구),341513,250749,333804,255787,20200803,경원선,동대문구,전농1동,동대문구_전농1동
202007,경원선,청량리(서울시립대입구),302432,127345,328108,134934,20200803,1호선,동대문구,전농1동,동대문구_전농1동
202007,경원선,청량리(서울시립대입구),302432,127345,328108,134934,20200803,경원선,동대문구,전농1동,동대문구_전농1동
202006,1호선,청량리(서울시립대입구),323865,236846,317602,242198,20200703,1호선,동대문구,전농1동,동대문구_전농1동
202006,1호선,청량리(서울시립대입구),323865,236846,317602,242198,20200703,경원선,동대문구,전농1동,동대문구_전농1동
202006,경원선,청량리(서울시립대입구),270552,120246,295122,126456,20200703,1호선,동대문구,전농1동,동대문구_전농1동
202006,경원선,청량리(서울시립대입구),270552,120246,295122,126456,20200703,경원선,동대문구,전농1동,동대문구_전농1동
202005,1호선,청량리(서울시립대입구),314602,250231,308496,255056,20200603,1호선,동대문구,전농1동,동대문구_전농1동
202005,1호선,청량리(서울시립대입구),314602,250231,308496,255056,20200603,경원선,동대문구,전농1동,동대문구_전농1동
202005,경원선,청량리(서울시립대입구),268986,123453,289784,129168,20200603,1호선,동대문구,전농1동,동대문구_전농1동
202005,경원선,청량리(서울시립대입구),268986,123453,289784,129168,20200603,경원선,동대문구,전농1동,동대문구_전농1동
202004,1호선,청량리(서울시립대입구),283166,222227,276754,225805,20200503,1호선,동대문구,전농1동,동대문구_전농1동
202004,1호선,청량리(서울시립대입구),283166,222227,276754,225805,20200503,경원선,동대문구,전농1동,동대문구_전농1동
202004,경원선,청량리(서울시립대입구),225703,105303,247643,110716,20200503,1호선,동대문구,전농1동,동대문구_전농1동
202004,경원선,청량리(서울시립대입구),225703,105303,247643,110716,20200503,경원선,동대문구,전농1동,동대문구_전농1동
202003,1호선,청량리(서울시립대입구),265425,188812,259421,191417,20200403,1호선,동대문구,전농1동,동대문구_전농1동
202003,1호선,청량리(서울시립대입구),265425,188812,259421,191417,20200403,경원선,동대문구,전농1동,동대문구_전농1동
202003,경원선,청량리(서울시립대입구),197528,83088,216591,87572,20200403,1호선,동대문구,전농1동,동대문구_전농1동
202003,경원선,청량리(서울시립대입구),197528,83088,216591,87572,20200403,경원선,동대문구,전농1동,동대문구_전농1동
202002,1호선,청량리(서울시립대입구),318492,212707,316807,213652,20200303,1호선,동대문구,전농1동,동대문구_전농1동
202002,1호선,청량리(서울시립대입구),318492,212707,316807,213652,20200303,경원선,동대문구,전농1동,동대문구_전농1동
202002,경원선,청량리(서울시립대입구),254289,98534,275766,103025,20200303,1호선,동대문구,전농1동,동대문구_전농1동
202002,경원선,청량리(서울시립대입구),254289,98534,275766,103025,20200303,경원선,동대문구,전농1동,동대문구_전농1동
202001,1호선,청량리(서울시립대입구),400999,316427,406766,322368,20200203,1호선,동대문구,전농1동,동대문구_전농1동
202001,1호선,청량리(서울시립대입구),400999,316427,406766,322368,20200203,경원선,동대문구,전농1동,동대문구_전농1동
202001,경원선,청량리(서울시립대입구),353027,153255,369311,158772,20200203,1호선,동대문구,전농1동,동대문구_전농1동
202001,경원선,청량리(서울시립대입구),353027,153255,369311,158772,20200203,경원선,동대문구,전농1동,동대문구_전농1동
202012,분당선,청명,74021,12106,70525,12178,20210103,0,0,0,0
202011,분당선,청명,93321,14890,87179,14758,20201203,0,0,0,0
202010,분당선,청명,91503,15240,85481,15154,20201103,0,0,0,0
202009,분당선,청명,76300,12772,71448,12835,20201003,0,0,0,0
202008,분당선,청명,78860,12769,74049,12928,20200903,0,0,0,0
202007,분당선,청명,97811,15378,90776,15797,20200803,0,0,0,0
202006,분당선,청명,90200,14362,85137,14549,20200703,0,0,0,0
202005,분당선,청명,82054,14347,77300,14461,20200603,0,0,0,0
202004,분당선,청명,72627,11648,67426,11857,20200503,0,0,0,0
202003,분당선,청명,66555,9822,61792,9916,20200403,0,0,0,0
202002,분당선,청명,85170,13350,79182,13499,20200303,0,0,0,0
202001,분당선,청명,105550,18833,97079,19018,20200203,0,0,0,0
202012,경춘선,청평,20432,9844,20644,9803,20210103,0,0,0,0
202011,경춘선,청평,28247,13008,27556,13000,20201203,0,0,0,0
202010,경춘선,청평,32068,16092,31365,16183,20201103,0,0,0,0
202009,경춘선,청평,25055,13392,25518,13499,20201003,0,0,0,0
202008,경춘선,청평,35218,12239,33489,12340,20200903,0,0,0,0
202007,경춘선,청평,43458,15902,42444,16196,20200803,0,0,0,0
202006,경춘선,청평,32455,15622,32469,15999,20200703,0,0,0,0
202005,경춘선,청평,32210,16515,31402,16740,20200603,0,0,0,0
202004,경춘선,청평,25355,13820,25553,13948,20200503,0,0,0,0
202003,경춘선,청평,20492,9694,20290,9830,20200403,0,0,0,0
202002,경춘선,청평,31457,10915,28970,11067,20200303,0,0,0,0
202001,경춘선,청평,43194,15586,39998,15607,20200203,0,0,0,0
202012,경강선,초월,54295,8489,53248,8602,20210103,0,0,0,0
202011,경강선,초월,67418,10739,63963,10639,20201203,0,0,0,0
202010,경강선,초월,66391,11187,61931,11044,20201103,0,0,0,0
